#      sn2005M 
# Andy Friedman's Wstd file converted to SNANA-like format. 
# Source file: sn2005M__u_CSP_38_B_CSP_55_g_CSP_59_V_CSP_57_r_CSP_56_i_CSP_55_Y_WIRC_20_J_WIRC_21_H_WIRC_20__CSP3_krisciunas17.Wstd.dat 
# Metadata information from: carrick_Flow_corrections_snnames_v1.txt 
# Photometry and metadata compiled by Andrew S. Friedman (UCSD).
# write_all_filters = True. 
# Zeropoint of the converted SNANA file: 27.5 mag
#------------------------------------------------------------
# Data table created by: Arturo_Avelino
# On date: 2019.07.16 (yyyy.mm.dd); 14:32 hrs (ET). 
# Script used: 03_WstdAndy_to_SNANA.ipynb 
# Script version: 0.1.9 
#------------------------------------------------------------
SURVEY: LOWZ 
SNID: 2005M 
IAUC: 2005M 
RA: 20.4925 deg 
DECL: -34.21194 deg 
MWEBV: 0.0273 MW E(B-V) 
REDSHIFT_HELIO: 0.02462 +- 0.000047 (HEL)
REDSHIFT_CMB: 0.02432 +- 0.000500 (CMB)
REDSHIFT_FINAL: 0.02432 +- 0.000500 (CMB)
SEARCH_PEAKMJD: 53405.937 
FILTERS: u_CSPg_CSPr_CSPi_CSPB_CSPV_CSPY_WIRCJ_WIRCH_WIRC 
#------------------------------------------------------------
NOBS: 381 
NVAR: 7 
VARLIST:  MJD  FLT           FIELD       FLUXCAL         FLUXCALERR  MAG  MAGERR  
OBS: 53454.110  g_CSP        NULL        3363.5700        102.2300    0     0 
OBS: 53455.120  g_CSP        NULL        3489.8000        112.5000    0     0 
OBS: 53456.090  g_CSP        NULL        3107.4200         91.5900    0     0 
OBS: 53457.090  g_CSP        NULL        3093.1400         79.7700    0     0 
OBS: 53458.080  g_CSP        NULL        3047.8900         53.3400    0     0 
OBS: 53459.070  g_CSP        NULL        2984.0100         46.7200    0     0 
OBS: 53460.070  g_CSP        NULL        2959.3700         38.1600    0     0 
OBS: 53464.050  g_CSP        NULL        2828.7900         33.8700    0     0 
OBS: 53465.110  g_CSP        NULL        2701.4700         29.8600    0     0 
OBS: 53466.100  g_CSP        NULL        2711.4400         37.4600    0     0 
OBS: 53472.050  g_CSP        NULL        2472.8600         25.0500    0     0 
OBS: 53474.030  g_CSP        NULL        2421.0300         28.9900    0     0 
OBS: 53476.020  g_CSP        NULL        2299.3200         36.0000    0     0 
OBS: 53478.050  g_CSP        NULL        2320.6000         57.7100    0     0 
OBS: 53479.050  g_CSP        NULL        2312.0600        100.0900    0     0 
OBS: 53480.010  g_CSP        NULL        2292.9800         57.0200    0     0 
OBS: 53397.230  r_CSP        NULL       24210.2900        379.0700    0     0 
OBS: 53398.260  r_CSP        NULL       27064.5000        224.3500    0     0 
OBS: 53399.220  r_CSP        NULL       30116.1900        305.1200    0     0 
OBS: 53400.220  r_CSP        NULL       31535.5200        203.3200    0     0 
OBS: 53401.200  r_CSP        NULL       34009.4800        219.2700    0     0 
OBS: 53402.190  r_CSP        NULL       34994.5200        257.8500    0     0 
OBS: 53403.240  r_CSP        NULL       36074.4700        232.5800    0     0 
OBS: 53404.220  r_CSP        NULL       37290.6500        274.7700    0     0 
OBS: 53406.220  r_CSP        NULL       38089.0400        315.7300    0     0 
OBS: 53407.270  r_CSP        NULL       38618.9100        284.5500    0     0 
OBS: 53408.230  r_CSP        NULL       39084.0900        359.9800    0     0 
OBS: 53409.230  r_CSP        NULL       38441.4700        283.2500    0     0 
OBS: 53410.240  r_CSP        NULL       38618.9100        248.9900    0     0 
OBS: 53411.230  r_CSP        NULL       37774.6100        278.3300    0     0 
OBS: 53412.220  r_CSP        NULL       37051.0100        273.0000    0     0 
OBS: 53413.200  r_CSP        NULL       35875.6700        297.3800    0     0 
OBS: 53414.180  r_CSP        NULL       34769.6200        224.1700    0     0 
OBS: 53415.230  r_CSP        NULL       33265.9600        306.3900    0     0 
OBS: 53416.160  r_CSP        NULL       31944.7900        264.8000    0     0 
OBS: 53417.210  r_CSP        NULL       30227.3400        278.4000    0     0 
OBS: 53418.210  r_CSP        NULL       28920.1100        239.7300    0     0 
OBS: 53419.180  r_CSP        NULL       27189.4200        225.3800    0     0 
OBS: 53420.240  r_CSP        NULL       26109.5900        216.4300    0     0 
OBS: 53421.270  r_CSP        NULL       24322.0400        246.4200    0     0 
OBS: 53422.190  r_CSP        NULL       23702.8200        261.9700    0     0 
OBS: 53424.170  r_CSP        NULL       23205.9800        662.5800    0     0 
OBS: 53425.160  r_CSP        NULL       22428.4900        371.8300    0     0 
OBS: 53426.170  r_CSP        NULL       21917.9500        262.4300    0     0 
OBS: 53427.170  r_CSP        NULL       21222.6700        234.5600    0     0 
OBS: 53428.140  r_CSP        NULL       21008.7400        251.5500    0     0 
OBS: 53429.160  r_CSP        NULL       20530.5200        170.1800    0     0 
OBS: 53430.150  r_CSP        NULL       19989.4100        165.7000    0     0 
OBS: 53431.120  r_CSP        NULL       19355.3000        178.2700    0     0 
OBS: 53432.150  r_CSP        NULL       19213.2100        176.9600    0     0 
OBS: 53436.160  r_CSP        NULL       16951.1800        140.5100    0     0 
OBS: 53438.150  r_CSP        NULL       16084.2200        133.3300    0     0 
OBS: 53444.170  r_CSP        NULL       11770.6400        108.4100    0     0 
OBS: 53445.160  r_CSP        NULL       11303.1600        104.1100    0     0 
OBS: 53446.170  r_CSP        NULL       10519.6200        106.5800    0     0 
OBS: 53453.080  r_CSP        NULL        7733.9300        149.5900    0     0 
OBS: 53454.110  r_CSP        NULL        7691.3000        120.4300    0     0 
OBS: 53455.120  r_CSP        NULL        7481.7000        117.1500    0     0 
OBS: 53456.090  r_CSP        NULL        7244.3600        100.0800    0     0 
OBS: 53457.090  r_CSP        NULL        7079.4600         78.2500    0     0 
OBS: 53458.080  r_CSP        NULL        6899.2200         82.6100    0     0 
OBS: 53459.070  r_CSP        NULL        6643.5500         73.4300    0     0 
OBS: 53460.070  r_CSP        NULL        6397.3500         70.7100    0     0 
OBS: 53464.050  r_CSP        NULL        5834.4500         69.8600    0     0 
OBS: 53465.110  r_CSP        NULL        5633.7800         62.2700    0     0 
OBS: 53466.100  r_CSP        NULL        5485.3000         60.6300    0     0 
OBS: 53472.050  r_CSP        NULL        4694.6200         43.2400    0     0 
OBS: 53474.030  r_CSP        NULL        4421.8100         44.8000    0     0 
OBS: 53476.020  r_CSP        NULL        4234.4800         62.4000    0     0 
OBS: 53478.050  r_CSP        NULL        4010.5100         62.7900    0     0 
OBS: 53479.050  r_CSP        NULL        3773.9800        125.1300    0     0 
OBS: 53480.010  r_CSP        NULL        3801.8900         73.5400    0     0 
OBS: 53397.230  i_CSP        NULL       18416.2000        491.9000    0     0 
OBS: 53398.260  i_CSP        NULL       20587.3300        189.6200    0     0 
OBS: 53399.220  i_CSP        NULL       22532.0100        186.7700    0     0 
OBS: 53400.220  i_CSP        NULL       23681.0000        130.8700    0     0 
OBS: 53401.200  i_CSP        NULL       24980.4400        161.0500    0     0 
OBS: 53402.190  i_CSP        NULL       24774.2200        159.7300    0     0 
OBS: 53403.240  i_CSP        NULL       24705.8600        159.2800    0     0 
OBS: 53404.220  i_CSP        NULL       24165.7300        178.0600    0     0 
OBS: 53406.220  i_CSP        NULL       22824.4300        210.2200    0     0 
OBS: 53407.270  i_CSP        NULL       22469.8400        227.6500    0     0 
OBS: 53408.230  i_CSP        NULL       21897.7800        221.8500    0     0 
OBS: 53409.230  i_CSP        NULL       21677.0400        199.6500    0     0 
OBS: 53410.240  i_CSP        NULL       21203.1300        214.8200    0     0 
OBS: 53411.230  i_CSP        NULL       20211.5700        204.7700    0     0 
OBS: 53412.220  i_CSP        NULL       19934.2500        275.4000    0     0 
OBS: 53413.200  i_CSP        NULL       19390.9900        214.3200    0     0 
OBS: 53414.180  i_CSP        NULL       18013.5800        215.6800    0     0 
OBS: 53415.230  i_CSP        NULL       17410.0500        192.4200    0     0 
OBS: 53416.160  i_CSP        NULL       16262.9800        194.7200    0     0 
OBS: 53417.210  i_CSP        NULL       15516.7200        171.5000    0     0 
OBS: 53418.210  i_CSP        NULL       14574.7100        174.5100    0     0 
OBS: 53419.180  i_CSP        NULL       13753.0800        152.0000    0     0 
OBS: 53420.240  i_CSP        NULL       13304.5400        183.8100    0     0 
OBS: 53421.270  i_CSP        NULL       13526.9500        261.6300    0     0 
OBS: 53422.190  i_CSP        NULL       12787.9200        329.7900    0     0 
OBS: 53425.160  i_CSP        NULL       13427.6500        420.4900    0     0 
OBS: 53426.170  i_CSP        NULL       13402.9400        234.5500    0     0 
OBS: 53427.170  i_CSP        NULL       13880.3400        217.3300    0     0 
OBS: 53428.140  i_CSP        NULL       13601.9100        200.4500    0     0 
OBS: 53429.160  i_CSP        NULL       13664.7000        163.6100    0     0 
OBS: 53430.150  i_CSP        NULL       14021.6800        167.8900    0     0 
OBS: 53431.120  i_CSP        NULL       14190.5800        196.0500    0     0 
OBS: 53432.150  i_CSP        NULL       13867.5600        191.5900    0     0 
OBS: 53436.160  i_CSP        NULL       13551.8900        162.2600    0     0 
OBS: 53438.150  i_CSP        NULL       13677.2900        151.1700    0     0 
OBS: 53444.170  i_CSP        NULL       10705.3300        118.3200    0     0 
OBS: 53445.160  i_CSP        NULL       10055.4200        111.1400    0     0 
OBS: 53446.170  i_CSP        NULL        9497.3000        113.7200    0     0 
OBS: 53453.080  i_CSP        NULL        6321.2100        163.0200    0     0 
OBS: 53454.110  i_CSP        NULL        6415.0500        112.2600    0     0 
OBS: 53455.120  i_CSP        NULL        6014.5100        116.3300    0     0 
OBS: 53456.090  i_CSP        NULL        5948.4000        109.5700    0     0 
OBS: 53457.090  i_CSP        NULL        5749.1000         90.0200    0     0 
OBS: 53458.080  i_CSP        NULL        5530.9500         86.6000    0     0 
OBS: 53459.070  i_CSP        NULL        5282.0200         77.8400    0     0 
OBS: 53460.070  i_CSP        NULL        5095.6500         75.0900    0     0 
OBS: 53464.050  i_CSP        NULL        4479.2000         74.2600    0     0 
OBS: 53465.110  i_CSP        NULL        4273.6600         62.9800    0     0 
OBS: 53466.100  i_CSP        NULL        4180.2300         77.0000    0     0 
OBS: 53472.050  i_CSP        NULL        3320.4700         70.3400    0     0 
